홍종선	The aim of this paper is to research phonological and morphological features in Korean Voices from Berlin. The Korean Voices from Berlin was recorded in 1917 at Berlin by 5 Korean prisoners engaged in World War I, some of them came from North Hamgyeong Province, the others came from Pyeongan Province, therefore these data show a North Korean regional dialect. The data are composed of three materials, counting numbers, reciting scriptures and singing folksongs. The results of this research are as follows.1) The consonant system of Korean voices is similar to standard Korean. The 19 consonants are classified according to 5 manners of articulations and 5 points of articulations.2) The liquid /l/ has three allophones, [ɾ] appeared in an onset position, [l] in a word medial coda position or preceded by [l], [ɹ] in a word final coda position.3) The vowel system of Korean voices is similar to early 20th Korean’s. It has 8 monophthongs, /a, ʌ, o, u, ɯ, i, e, ɛ/.4) The 1 to 10 numbers in Korean voices are similar to Middle-Korean numerals.5) The genitive particle ‘/ɯi/의’ is pronounced [i], [ɯ], [ɛ], especially [ɯ] is appeared in Sino Korean.6) The /l/-deletion of conjugations are similar to Middle-Korean, /l/ deletion always occurred, if [+cor] consonants are followed.
홍종선	Over 70 years since Independence, the outer edge of the Korean Linguistics has been expanded in various ways with the development of the Korean Linguistics. When we roughly divide the study which is included in the external areas of the Korean Linguistics into interdisciplinary research and applied research, there are philosophy of language, sociolinguistics, psycholinguistics, neurolinguistics, rhetorics, Korean stylistics, glottochronology, mathematical linguistics, computational Korean lingustics, Korean corpus lingustics and Korean language culture studies in interdisciplinary research. In applied research, there are Korean educational linguistics, Korean educational linguistics as a foreign language, Korean lexicography, Computational Korean Linguistics, Korean lalopathology, Korean language policy, Korean medium lingustics, Korean advertising lingustics, interpretation studies and translation studies.These external studies of Korean Linguistics and pure Korean Linguistics help each other to expand their views and research methodology, adding various viewpoints in many ways, and achieving mutual rising development by providing new facts and materials in the aspect of information. It can also contribute to the development of Korean language culture by adding practicality that can be used in real life through external studies.Among interdisciplinary researches and applied researches, there are a lot of fields where the researches are already activated but there are still quite a few areas which are about to be studied. In the future, Korean linguistics research should foster user-oriented grammar with researcher-oriented grammar and greatly develop the study of spoken language and discourse. Therefore, we should enlarge the cooperating researches providing more information to external areas of Korean linguistics.
홍종선	This paper looked back at the fruits of Korean linguistics study in the past 70 years, and looked ahead for the future of Korean linguistics in a reunification-era. Although North and South Korea are currently separated with no language or academic communication, both sides of Korean linguistic studies have achieved results of great broadness and depth with their own linguistic concepts and theories. Those were the results of Korean linguists after the modern-transition period, who held fast to their national consciousness and never stopped pursuing high standard research.Korean linguistics initially centered around the discussion of part of speech. Later, Under the influence of constructional grammar, linguists shifted their focus to morphology with topics on morphological analysis, endings and suffixes and so on. When Generative grammar was introduced, the center of study shifted to syntax, and varies grammar categories were researched as a whole. Meanwhile, new theories were also applied in the area of phonology, and Korean linguistics have also expanded into semantics and pragmatics. Recently, new trends of western linguistics, such as cognitive linguistics, text linguistics, and functional linguistics, began to find their way into mainstream Korean linguistics study, which launched research on discourse grammar.In the past 70 years, Korean linguistic researches actively embraced western theories and achieved fruitful results. It is now time to develop linguistics theories specifically for Korean basing on its own unique characteristics. Also, at the dawn of reunification, it is also expected that there are more and more joint studies of North and South linguistics that map out a future for the Korean language.
홍종선	The purpose of this study is to analyze the prosodic features of the discourse marker "eodi (어디)." Using speech data collected from 10 (F5, M5) participants, prosodic features. such as tonal pattern, duration, and utterance rate of "어디", were analyzed based on their functions. The discourse marker "어디" is located at the beginning, middle, and end of the utterance, and can be presented as a single utterance. The specific tonal pattern of the discourse marker "어디" in each function can be noted at IP boundary tone, which is realized on the IP-final syllable "di (디)": H+L% (utterance initiation), L+L% (maintenance of utterance), L+H% (positive attitude, only in single utterance), L+HL% (negative attitude), and L+LH% (emphasizing). The average length of the discourse marker "어디" was the longest in the function of maintaining utterance (454 ms) and the shortest in positive attitude (267 ms). The study results also show that speakers modulate the speech rate of the discourse marker "어디" in their own utterance by lengthening or shortening the duration of each syllable.
홍종선	The purpose of this study is to investigate the function of the interrogative word '어디(where)' used as a discourse marker in spoken language. There are previous studies which discussed the semantic function of the discourse marker '어디(where)'. They, however, failed to clarify the contextual meaning of the sentence and the meaning of the discourse marker itself. we examined previous research and pointed out that their approach to classifying the function of discourse marker '어디(where)‘ is partially wrong. In this paper, we set two categories for classifying the discourse marker '어디(where)'; the textual mode and the interpersonal mode. There are five functions as a sub-category; one set of functions(initiating discourse, sustaining discourse) belongs to the former and another set of functions(positive attitude, the negative attitude, emphasizing) belongs to the latter. This approach is expected to provide much implication for studying the semantic function of discourse markers in future studies. In addition, we examined the usage and distribution of the discourse marker '어디‘ in two other spoken corpus and obtained different result depending on the data. This finding suggests that large, balanced, spoken corpus should be constructed for related research.
홍종선	Over a century of research on Korean linguistics using modern methodologies has led to some genuine and highly evaluated findings. Korean linguistics has advanced considerably by widening the extension of interdisciplinary and applied Korean linguistics etc., as well as pure theoretical research embracing foreign linguistic theories. To further expand this research, it is necessary to deepen the theoretical study of Korean linguistics. In addition, it is necessary to develop atheoretical framework of Korean grammar that can properly explain the distinct grammatical phenomena of the Korean language.Recently, Korean linguistics has attempted to seek new approaches. Grammatical research is increasing, with a focus on spoken rather than written language, and an emphasis on analysis of discourse rather than sentential units. This trend should become widespread. Until now, written language has been focused on more in research and even treated as more important than spoken language in the Korean corpus, writings about Korean grammar, textbooks of Korean education, definitions in Korean dictionaries. However, for inquiries into linguistic reality, it is necessary to focus more on spoken than on written language. In addition, a grammatical frame work that is oriented toward the awareness of language users must be developed.
홍종선	In the field of linguistics, although the spoken language plays as much crucial role as the written language in everyday language use, it has been neglected immensely over the years. It is, therefore, rather a relief to see the recent appearance of viable researches in Korean lin- guistics and Korean pedagogy based on the establishment of the corpus of spoken language. However, there are relentless conflicting views and per- spectives in academic circles whether the Korean spoken grammar pos- sesses a complete independent language system or it should not at all be distinguished from written grammar.In the late 19th century publications, only limited materials on spoken language of early modern Korean are found while a certain number of recorded voice materials are available in the 1920s. However, there is a great future ahead for the spoken language research as an extensive number of recorded voice materials exist from the national liberation period to the post-1960s, and due to some research institutions are now developing and incorporating some large scale voice corpora and spoken language corpora.As much as the study of written language, the grammatical study of spoken language must focus more on the everyday colloquial expressions of language populace. The user-centered grammatical study which investi- gates the actual use of colloquial expressions is as important as the re- searcher-centered grammatical study which inquires into theoretical aspects of languages. For example, although including ‘Haseyo style' in the hearer honorific levels may be perceived to be improper in the theoretical lin- guistic viewpoint, the claim can be accepted as an appropriate analysis reflecting the awareness of native language populace using ‘Haseyo style' widely in order to express the speaker's high regard toward the hearer.
홍종선	Even though Korean relative honorific expressions have gone through a lot in terms of systemic change in real life, the relative honorific speech level has followed the system which set up by Korean linguistics in the early of 20th century as before without any modification. Korean relative honorific system and construction should be based on the theory of Korean linguistics with consideration of Korean Speaker’s realization and awareness. Moreover the research of Korean relative honorific system for Korean education has to seek the explanatory to Korean normal speakers and provide comprehensible contents to Korean language learners of as the first and second language.This paper suggests that the relative honorific speech level is realized in mono system as a basic relative honorific system. This is from the idea that it is not realistic that there is four kinds of classes of formal style and two kinds of classes of informal style in dual system of the relative honorific speech level. The formality of utterance commonly depends on tone and involves the intervention elements of utterance manner. Hence, the dual system of the relative honorific speech level is not meaningful. This paper tries to set up the relative honorific speech level from ‘Hashipsio, Haseyo, Heyyo, Hey, and Heyla style’ according the degree of honorification and presents the retrospectives form of them by each. This is through reformulating the former researches and taking the frequency of use in real life. To educate Korean as the first and second language, this paper also suggest that ‘Hao-style’ and ‘Hagye-style’ are excluded from the basic system but handled in enrichment program.
홍종선	When the transition period to modern era in Korea arrived, some enlightened modern intellectuals were aware of and argued the importance of Korean instead of traditional Chinese. However, because of personal limits that they were more familiar with Chinese than Korean and in an atmosphere of knowledge society venerating Chinese, they mainly published an article in Korean-Chinese mixed body, not in net posts Hankeul. Their articles were written in diverse forms such as 'Gukhanmunche(Korean-Chinese mixed body) containing Chinese classics phrases', 'Gukhanmunche containing Chinese classics words' and 'Gukhanmunche containing Chinese characters words'. They had to pass the process of convincing, overcoming themselves and persuading modern intellectual readers in order to develop initial writing style with Gukhanmunche including Chinese classics phrases or words into Gukhanmunche including only Chinese characters words.In middle era <Korean> version of Chinese classics Buddhist scriptures, 'Gukhanmunche containing Chinese characters words' were mainly used.Though Chinese characters and Hankeul were both used, natural Korean expressions were possible. Ancient Novels in modern era were written in net posts Hankeul, especially Pansori Novels had colloquial style of texts.Therefore Gukhanmunche in modern transition period was only a wide application of traditional Gukhanmunche not a creation of new body.Pansori Novels are rather better than Lee Injik’ “Hyeol-eui-ru” or Lee Kwangsu’ “Mujeong” in that they used daily language in their texts more naturally. '-da' and '-at da' cannot be the mark of colloquial style. We have to get access in a variety of ways when we introduce colloquial expressions involving sentence endings into written language in order to increase matching degrees of colloquial language and written language in Korean.
홍종선	To step in the 20th century, Modern Korean has undergone successive sudden changes and ordeals from beginning of the 20th century to nowadays. Especially in the second half of the 20th century, there are not little differences in one Korean language; the South and North Korean caused by making each to go separate way under two different ideologies and political systems. It is the time to find out a solution to develop Korean as a racial language not to damage homogeneity of Korean language anymore.After the division of Korea, the South and North have had several academic exchanges. However the result of academic exchange was unsatisfied and not lasted longer. Not in good atmosphere, it is fortunate that South and North Korea scholars is compiling Gyeoremal Keunsajeon(겨레말큰사전), and no doubt that compiling it is important business to build the national unity and work hard the development of Korean. The business to recover and develop the homogeneity of racial language has to place in priority. Unification of language and culture will contribute to understand each language and culture and gain emotional exchange.The division of Korea resulted in a big and diverse gap between the South and North Korea language and it is a matter of regret. From another perspective, it can be a abundant property in Korean racial language after the different language substance will be unified. Language unification will realize when it is unified with understanding and love in mutual cooperation over the time, not in a short time.
홍종선	Use of Loan words in Broadcasting Language and its Improvement - Centered on Weekend TV Drama Analysis - Jo, Min-haÂ·Hong, Jong-seon The purpose of this paper was to propose reasonable improvement measures by investigating current use of loan words and foreign language in broadcasting. For that, we conducted discussion after examining current use of both loan words and foreign language in 18 dramas that had been put on the airwaves by 3 terrestrial channels and 4 cable TV channels over the last 5 months.For loan words, we suggested that refined words, if any, should be used based on naturalness on one hand and revised or complemented on the other hand. For foreign language, we proposed alternative indigenous Korean expressions if there were any available Korean words that could replace foreign words, phrases, and sentences naturally. For expressions used to describe new objects in loan words and foreign language, expressions that reflected sociocultural phenomenon, and idiomatic expressions that could be shared with the public, we presented a method for excluding such expressions from restriction or lowering the management threshold.
홍종선	Korean honorific system is a grammatical category with relatively large changes even in the modern Korean after 20th century. There are a lot of contents, which are not appropriate to today’s linguistic reality in hearer honorific system that is set by current school grammar. Establishing two-dimensional speech levels as 4 grades of formal body and 2 grades of informal body is less realistic. It reveals evidently in Sejong balanced corpus and dialogue of television drama. Excluding ‘Hao’ style and ‘Hagae’ style in speech levels because they are almost disappearing, it is necessary to set ‘up Haseyo’ style which is frequently used. Also two-dimensional system is also unrealistic. Therefore it becomes one-dimensional system of ‘Hasypsio, Haseyo, Haeyo, Hae, Haera’.Educational grammar should aim user-oriented grammar further than theoretical grammar. It is realistic to establish one-dimensional 5 grades of speech levels above in elementary of intermediate level national language grammar for natives or Korean grammar for foreign Korean learners. In just a high-level national language grammar or Korean grammar it can be able to deal ‘Hao’ style and ‘Hagae’ style. It is natural that ‘Hagae’ style and ‘Hao’ style are not included in model dialogue of Korean education textbook that each institutions use currently.Like this, user-oriented grammar has an effective grammar system and contents for users not only in Korean language education but also in many Korean Applied linguistics.
홍종선	In the transition period to modern era, a new awareness on the character life appeared in Korea centrally from enlightened intellectuals. It was to write our language in Gukhanmunche(Korean -Chinese mixed body) or Hankeul body instead of traditionally used Chinese. However there was a limit in their recognition of Korean and realization because they were also nobility who were more familiar with Chinese.Yu Giljun(유길준) who claimed and practiced gukhanmunche in the front used it in 「Seoyugyeonmun」(「서유견문」) including a lot of Chinese. Yu Giljun's Gukhanmunche writings are far from colloquial style and also it is hard to say that his writings are written in Korean. Yet it is estimated as accomplished changes of syntax structure from Chinese to Korean. Yu Giljun's Gukhanmun mixed body were for nobilities who were based in Chinese, but it also derived from personal limitation that he was not familiar with Korean writing style because he was used to write in Chinese rather than Korean. At that time, most of the enlightened intellectuals chose Gukhanmunche including Chinese phrases or words. Even among them there were personnels who achieved self-reformation by changing Gukhanmunche including Chinese phrases or words into Gukhanmunche including Korean Chinese words or Hankeul body, Yu Giljun never had this recognition or practice experience.
홍종선	Since more and more exchanges between China and South Korea, Therefore Chinese people of learning Korean are more and more. Depending on the level of students, the learning content is also different in Korean. The higher the level of students, language proficiency requirements for higher. Therefore, for in the future, we can find a more specific and effective education plan for china learners during the education of Korean attribute pregnant sentence, this study examined the error during the process of learning Korean attribute pregnant sentences through the experiment survey of Chinese students and found the cause of the error.First, because students from primary to come into contact Korean attribute pregnant sentence suffix, so according to the survey results, when only involves attribute pregnant sentence suffix, got good results. But when involves the relationship between the child and the parent text message, got bad results. Second, the chinese students very inadequate understanding of the kinds of Korean attribute pregnant sentences. Students can not clearly distinguish between these three types. Third, due to the different types and structures between Chinese an Korean attribute pregnant sentence, the students can not accurately use this syntax to make sentence. At the same time, we look forward to future research on education programs.
홍종선	This study selected korean attribute pregnant sentences as research goals. Through experiments investigation to find errors when china learners study korean attribute pregnant sentences. Then analyzed the causes of these errors occur. Through these, finally, using the correspondence of korean and chinese attribute pregnant sentences, provided a more specific and effective education programs for chinese learners.First, for primary learners, due to lack of basic knowledge of korean, so in the teaching process will need to form korean attribute suffix as the focus. Second, intermediate learners already have some knowledge of Korean, so you can pay attention to the using of sentences while learning korean attribute suffix to improve the learners’ discovery capability.
홍종선	In sentential types in Korean, the ‘exclamatory sentence’ is under some controversy among scholars with respect to whether it can be classified as an independent sentential type. However, since the exclamatory sentence has its own characteristics distinguished from the declarative sentence, it can be established as a sentential type in Korean. Although the criteria for categorial division and classification of type for the exclamative sentence are not clearly defined, these facts cannot be the reasons to claim that the exclamative sentence is not an independent sentential type. In fact, Korean exclamatory sentence has not been highlighted much in previous researches.The exclamatory sentence in spoken Korean is rarely constructed with the sentential endings classified to this date as exclamatory endings. Following the author’s analysis of exclamatory sentences used in the dialogue of television dramas, it is revealed that the exclamatory sentence often ends with various final endings and connective endings as well as other parts of speech. For this matter, the main factor governing the hearers’ recognition of the exclamatory sentence mainly depends on intonation.The exclamatory sentence in spoken Korean does not only have the tone of /231/ and /241/ unlike what is claimed in other previous grammar books.In fact, the final intonation of actual utterance is realized with all of three types such as ‘flat tone’, ‘rising tone’, and ‘falling tone’. Compared to the declarative sentence, the exclamatory sentence is more dynamic in articulation since it has a greater fluctuation of intonation in utterance. Furthermore, the exclamatory sentence has a higher sound pitch in the final syllable of an utterance and whole utterance compared to the declarative sentence, and also the final syllable of an utterance has a longer sound length in the exclamatory sentence.
홍종선	Being an agglutinative language, Korean is abundant with postpositions and endings. Consequently, eojeol dictionary， which fully reflects this morphological feature, could be a much more useful form of dictionary comparing to traditional ones. In the field of Korean acquisition or computerization, this from of dictionary is especially important and necessary. In order to compile a Korean eojeol dictionary, its headwords should be the first under discussion. This paper looks into the characteristics, scale, morphology and arrangement of headwords of Korean enjeol dictionary.In an enjeol dictionary, the unit of headword is enjeol. This means that a combination of a noun and postpositions, or a combination of a verb/adjective and endings should both be dictionary entries. Thus all inflection forms of the same word, as well as traditional Korean dictionary entries such as word, postposition, ending, and idiomatic phrase are all eligible headwords. More over, to fully consider the user-need, when the pronunciation of a headword is different from its morphological form, this phonological form(one morph of the morpheme)should also be a headword. As another attempt to enhance practicality, informal orthographies and pronunciations which are widely used should also be listed as headwords.Pronunciation headwords, headwords that are Listed because they read different from their basic morphological forms, will be written in a bracket in order to be separated form their basic forms. Eojeols that share the same form or pronunciation are arranged by superscript according to their frequency. The number of headwords can be decided according to the dictionary scale. Generally, eojeols of a frequency of 2-3, or more, in a large-scale balanced corpus could be collected as headwords. Sub-entries are meaningless, all headwords are main entries in an eojeol dictionary. Finally, as for the idiomatic phrases , traditional compiling method can be applied as it is.
홍종선	The suitable dictionary to Korean, an agglutinative language is ‘Eojeol(어절) dictionary’. It is very difficult to figure out the basic one easily from the combined form Eojeol of noun or verb for nonnative Korean learners, and so with computer programming. The solution of these matters is the Eojeol dictionary compilation.In this paper several problems about micro structure to compile the Eojeol dictionary are investigated. Grammatical information will be elaborated in stages by hypersexual method. Definition statements of an entry are divided into two methods; one is in basic entry and the other in sub-entry. The former will be clarified meanings similar to previous word dictionary and latter will be described just with form analysis. The meanings or functions of individual analyzed form in latter are depended on those of basic entry. Examples are designed to reflect actual language enough and to be able to refer the comparative expressions.
홍종선	Like in other dictionaries, definition is the most important component in Korean Learners’ Dictionary. Definition offered in Korean Learners’ Dictionary should be the both accurate and easy to understand. In order to achieve this goal, this paper examined the principles for definitions in Korean Learners’ Dictionary, as well as actual realization of the principles.While following most of the principles for definition in general dictionaries, it is also necessary to establish principle for a learners’ dictionaries. Like in general dictionaries, definition should be straightforward, use simple expressions, avoid synonyms and circularity, and also be balanced between words in the same category. Considering the special characteristics of learners’ dictionary, definition should also fulfill the following principles. Namely, respect everyday usage, include social and cultural information, use simple and specific expressions, provide real life usage information, and list definitions of polysemy in the order of frequence.Although previous Korean Learners’ Dictionaries did more or less take the principles listed into consideration, there are doubtlessly space for improvement. It is urgent to cooperate research progress of lexicography and Korean language education to achieve a better Korean Learners’ Dictionary.
홍종선	The early 20th century is a period of time when Korea confronted with the surging waves of modernization, and made a variety of internal reactions. The Korean language, not immune to the upheaval, also experienced new changes and gradually gained characteristics of today’s Korean. Although scholars have not yet fully agreed upon the time division of Korean, Gabo reformation (1896) is usually considered to be the beginning of modern Korean. Thus, the early 20th century was also the beginning of modern Korean.Phonological, lexical, and grammatical characteristics of modern day Korean began to appear during this period of time. Phonologically, the 10 vowel system was established, glottal sounds and aspirated sounds increased, vowel harmony declined. Phenomena such as vowel raising, front-vowelization，monophthongization, and the word-initial rule appeared. Meanwhile, hangul-Chinese mix writing became common practice, and hangul-only writing also started to take place in narrative writing, and elements of spoken language began to reflect in written language. All those pointed to the unification of written and spoken language. Under the influence of modernization, a great amount of new words appeared. Especially, Japanese and other foreign words flooded in in great quantities.Grammatically, ‘-eos-（-엇-）, -neun-(-는-), -ges-(-겟-)’ trichotomy system of tenses was established, and hearer-oriented honorific system also formed a binary system of ‘hasoseo(하소서), hasibsio(하십시오), hao(하오), hage(하게), haera(해라)’ and ‘hae(해), haeyo(해요)’. In word formation and sentence construction, the use of ‘-gi(-기)’ became more frequent than ‘-eum(-음)’, while ‘∼geot(∼ 것)’ also significantly increased. In negative, causative and passive expressions, the use of long form, which has fewer restrictions than the short form, became more frequent. A tendency towards simplicity appeared. In the same vain, long and complex sentences with several clauses tend to be avoided. Instead, short simple sentences became more favorable.Korean linguistics scholars should pay closer attention to the modernization period, which includes the early 20th century. In order to fully understand today’s Korean language, more thorough research on this immediately preceding period is necessary.
홍종선	Modern Korean began to make its way to the front stage at the beginningof the 20th century. During which time, Korean language has undergonesignificant changes in various aspects. Under the increasing influence ofwestern culture and ideology, a new understanding towards nationallanguage, the Unification of the Spoken and Written Language, began toemerge while ethnic consciousness awakened. The Unification of theSpoken and Written Language means to write with hangul instead of Chinesecharacters and to write in spoken terms instead of written terms.In this unification movement, many major attempts were made in novelwriting, among which, several sinsoseol pieces by Lee Injik achieved acertain level of success, and Lee Kwangsu's masterpiece “Mujeong”brought the movement further ahead.However, it is hard to say that the development appeared in novels is theresult of peoples' linguistic insights or their understanding towards spokenlanguage. Instead, it is more of a convenient borrowing of the spoken termsfrom pansori genre novels. Pansori novels started from modern Koreanperiod and enjoyed a long-lasting popularity among common Koreans. Beingthe intellectuals of the new era, sinsoseol writers took advantage of thepopularity of the pansori novels and brought the spoken forms into their owncreative works. Hence, they were able to point out a new direction towards writing in Korean. As a result, Novels in that period used expressions closerto spoken language than other genres did.It is not correct to consider the shift from ‘-deora’(-더라) to ‘-da’(-다)or‘-eossda’(-었다) as a significant development in the unification of spokenand written language. In order to judge orality, a comprehensiveinvestigation of phonology, morphology, syntax, lexicology and discourseis necessary.
장경준	
정우봉	"In this paper, I explored and showcased the author and work of new Korean record, Bukjeongdongyurok. This work is a new record unknown to the academic world. Bukjeongdongyurok recorded the experiences of Lee Se-taek's trip to Hamgyeong province and Mt. Geumgang in 1761. He was appointed to the office of Bupyeongsa, and he worked in Hamgyeong Province.This work has a work structure in which the part of performing public service and the sight-seeing spot are interlaced. The first part of the work, ‘北征錄’, stands out as an official who performs public service, while the second part of the work, ‘東遊錄’ stands out as a tourist who visits the famous natural landscape. The work is structured in a combination of the two. The main characteristics of the works were divided into interesting and realistic descriptions of natural landscapes, widespread use of interesting narratives and tales, interest in Choson royal ruins, and public service as officials.	"
홍종선	"In this study, the linguistic features of spoken and written expressions of South and North Korean were examined through the analysis of quasi-spoken language corpora. The Korean language can be understood better through a broader study of spoken language than written language. In this paper, the frequencies of the use of parts of speech, transformative endings, the forms of ending sentences/utterances, types of sentences/utterances, degree adverbs used as the meaning ‘very’ were researched. The language expressions of South and North Korean have a lot in common, but there are not a few differences in part.The differences appear more in colloquialism than in written language. The exact understanding of them will be possible by building a very large scale of spoken and written corpus of South and North Korean.	"
강헌국	"Yeom Sang-sup who practiced realism with reproduction and editorial, contains a new method into his creative writing methodology around the time his second visit to Japan. It is a reasoning technique. The editorials developed by characters or the narrator used to be futile in the work. In comparison, reproduction of actions and events gained a concrete sense of reality. As a result, reproduction overwhelmed the thesis. Such an imbalance has led to the plight of Yeom Sang-sup, which makes it difficult to implement the intended subject. It would not have been acceptable for him to go so far as to have his intrinsic value become comic.In Yeom Sang-sup's novel, the reasoning technique is introduced to adjust the imbalance between reproduction and editorial. The reasoning has logical and empirical properties. The two attributes allow the reasoning to sit between reproduction and editorial. As the logical attribute reaches the editorial and the empirical attribute reaches the reproduction, reasoning interlocks the editorial and the reproduction.With the introduction of the reasoning technique, there is room for a person who has only argued as an editorial to take action. The intrinsic values of the words are practiced and the imbalance between editorials and reproduction is adjusted. As the reasoning technique sets the characters in a relative relationship between detective and criminal, there is a confrontation between the good characters and the evil characters in Salang Gwha Joe. In three showdowns, the good group beats the evil group, but the victory is still tentative. As long as evil groups host colonial power, good ones cannot win. Salang Gwha Joe ends in a sudden collapse of a good group. Yi Sim unfold the world after the disappearance of the good group. The people left in that world is in a more fierce struggle than in Salang Gwha Jae to realize their own desires and interests. The conspiracies and deceit that they commit among themselves are effectively embodied in the work through the reasoning technique. The greed and evil struggles of the characters are themselves the current state of the corrupt world. Even the act of selling one's wife to a brothel is claimed to be justice in that world.	"
장경준	"The Urimalsaem contains the historical information of about 5,000 lexical items. They are based on the materials as a part of the 21st Century Sejong Project, which has constructed from 2002.The historical information in the Urimalsaem, however, have several issues. The information is provided only in modern entries and is especially careless about semantic changes. In giving examples, the modern and archaic entries are asymmetric and one can find hardly semantic differences from the examples. The information about related words is not well-constructed and there are not a few cases that the historical information is not described well due to the exclusion of Old Korean materials from the reference.In order to resolve these issues, it is necessary to collect the corpora of historical materials maximally and to fine them for high-quality data. Also the corpora of historical materials need to be open so that users of the Urimalsaem can search and correct errors from them, correct and supplement the historical informations of lexical items furthermore.	"
신지영	"This paper aims at proposing issues of breath and memory in speech based on the quantitative analysis of breath groups and pause units in Korean. As a human being, we have two kinds of limitations on continuing speech; breath and memory. The prosodic structure and temporal structure of spontaneous speech data from six speakers were closely examined. One of the main findings of the present study is that the prosodic structure and temporal structure of Korean appears to reflect the breath and memory problems in speech.	"
정우봉	"Haehaenggi(海行記) is the only personal recording of Munwihaeng(問慰行), namely trip for foreign affairs for condolence. Munwihaeng was a delegation for foreign affairs which was continued more than 260 years from 1620 till 1860 between Choson and Japan.It is not known about the author of Haehaenggi. I said about who is the author of Haehaenggi through the relevant data. As a result, the author of Haehaenggi was Kim Hong-jo(金弘祖). Kim Hong-jo was from Woobong Kim's family produce foreign language interpreters for hundreds of years. He inherited the family tradition that performed practice of diplomatic activity and writing.He had superior to others in Japanese culture. But he had relatively objective viewpoint about Japanese culture. In particular, he did actively keep company with Japanese intellectuals. The representative character is Usambangju(雨森芳洲). Also he had active interest in No(能), namely one of the traditional Japanese plays. He had active and friendly attitude on the Japanese traditional performance scene.	"
정우봉	"This thesis was focused on explaining the characteristics on the records of traveling in Peking(燕行錄, Yeonhaengrok) written by Hong Yangho(洪 良浩). I was concerned about China image which Hong Yangho made attept to innovate in the records of traveling in Peking. Hong Yangho’s China image in Yeonhaengrok is very important. And I introduced Hong Yangho’s new Yeonhaengrok text, namely Yeonwoonjabgi(燕遼雜記). This text was important because of showing Hong Yangho’s Northern Learning (北學思想).I believe that analyzing wrting style and characteristics in Hong Yangho’s Yeonhaengrok can contribute to understanding the literature history of Yeonhaengrok in the late Chosun dynasty. Also, I expect that this kind of approaching could play a role in creating another methodology to analyze Yeonhaengrok.	"
김정숙	"The aim of this study is an analysis of conversation textbooks published in the beginning of the 20th century for Korean learners of Japanese in terms of content and presentation style. To this end, seven textbooks have been selected that focus on the conversation among the books published at that time. I researched how the criteria of the textbook units is arranged, the presentation of the dialogue, the way the authors mark the speakers of the dialogue, and whether or not they have translations and phonetic value of dialogue in Japanese. In addition, I researched the change of overall content and presentation style over time. In conclusion, the features of conversation textbooks for Korean learners of Japanese have changed over time. At first, most textbooks were organized by subjects and situations such as daily life, personal relationships and friendships, nature, jobs, and business. Next, the textbooks began to include practical dialogues relating to daily life, friendships, and jobs at the beginning, but the subjects they dealt with were shifted towards business contexts and abstract concepts. After the year 1910 when colonization over Korean was full-fledged, content for teachers and civil servants was fortified and policemen textbooks were published. Thirdly, sentences for practicing conversation were presented as dialogue or isolated sentences; mixed forms of sentences also appeared in the same units. When dialogues were used they cannot be completed in terms of meaning. Fourthly, even though their focuses are conversation, five textbooks do not have the title of the speakers. Five textbooks present sentences marked with numbers.One textbook presented sentences without any marks. Fifthly, all textbooks presented Korean sentences with a Japanese translation, and only one book includes phonetic value. Finally, Six textbooks have a vocabulary section that comprise of semantic parts with dialogue. Among them, five textbooks present vocabulary by subject, such as daily life, interpersonal and social relations and business related words. These words strongly reflected situations of those times.	"
김정숙	"The purpose of this study was to analyze the advanced Korean Language curricula at major language institutions in Korea and further compare the mastery level of the advanced curriculum with the rating system of the International Standard Curriculum of Korean Language. In order to do this, the general objectives and items of topics and functions within Levels 5 to 7 in the International Standard Curriculum, along with the objectives, topics and functions in advanced curricula in major Korean language institutes were analyzed. Followed by a comparative analysis of the objectives and educational contents in the advanced level curriculum of Korean language institutes with the International standard Curriculum of Korean Language, the level of mastery between objectives and educational contents were compared and analyzed. The objectives in Levels 5 to 6 in the International Standard Curriculum were expressing opinions regarding social and abstract topics, and understanding topics from professional fields unfamiliar to the learner in presentations, discussions and debate. The items of topics and functions were also provided accordingly. The objectives that were analyzed from the advanced level curriculum in Korean language institutes were set from Level 5 and 6 to Level 7 in the Standard Curriculum. Among the Level 6 objectives, ‘professional fields, academic topics, professional materials, university level tasks, and complex and professional tasks’ were included as significant portion and this is equivalent to Level 7 in the standard curriculum. The topics from the advanced level curriculum in Korean language institutes mainly included the topic items within the Standard Curriculum and were equivalent to its advanced level. However, there was an imbalance of topics in certain fields and the topics were not covered in depth; moreover, the differences between levels amongst topics in the advanced curriculum of each institute were evident. Regarding function, there was also an imbalance in items in the advanced level curriculum and a high frequency of functions from the basic or intermediate level; therefore, the functions in the advanced curriculum were lower than the suggested level in the International Standard Curriculum. The differences between the functional items compared with the educational objectives in each institute were also significant.	"
